State,District,"Subdistt
(Police Station)",Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,,
21,381,2950,399046,0,0,VILLAGE,Ankula,Rural,271,1339,713,626,142,78,64,212,112,100,4,3,1,1035,584,451,304,129,175,530,418,112,375,341,34,165,159,6,22,19,3,6,6,0,182,157,25,155,77,78,30,8,22,68,27,41,3,1,2,54,41,13,92,50,42,14,5,9,42,17,25,3,1,2,33,27,6,63,27,36,16,3,13,26,10,16,0,0,0,21,14,7,809,295,514,,Found,At row ...19819
21,381,2950,399047,0,0,VILLAGE,Budhiapatana,Rural,70,325,166,159,41,22,19,65,30,35,31,18,13,227,130,97,98,36,62,130,91,39,116,90,26,77,65,12,28,15,13,0,0,0,11,10,1,14,1,13,0,0,0,0,0,0,0,0,0,14,1,13,14,1,13,0,0,0,0,0,0,0,0,0,14,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,75,120,,Found,At row ...19820
21,381,2950,399048,0,0,VILLAGE,Khuntakata,Rural,596,2644,1357,1287,313,164,149,850,442,408,53,25,28,2127,1144,983,517,213,304,762,722,40,742,705,37,163,163,0,90,89,1,7,7,0,482,446,36,20,17,3,5,5,0,8,7,1,1,1,0,6,4,2,20,17,3,5,5,0,8,7,1,1,1,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,635,1247,,Found,At row ...19821
21,381,2950,399049,0,0,VILLAGE,Regedapada,Rural,285,1405,731,674,159,81,78,80,47,33,0,0,0,1099,615,484,306,116,190,410,396,14,403,390,13,193,191,2,150,148,2,1,1,0,59,50,9,7,6,1,0,0,0,5,4,1,0,0,0,2,2,0,3,2,1,0,0,0,1,0,1,0,0,0,2,2,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,995,335,660,,Found,At row ...19822
21,381,2950,399051,0,0,VILLAGE,Nuabandha,Rural,356,1672,842,830,164,87,77,48,26,22,254,138,116,1228,674,554,444,168,276,566,454,112,500,423,77,157,145,12,215,170,45,26,20,6,102,88,14,66,31,35,7,7,0,47,16,31,3,3,0,9,5,4,58,27,31,7,7,0,40,12,28,3,3,0,8,5,3,8,4,4,0,0,0,7,4,3,0,0,0,1,0,1,1106,388,718,,Found,At row ...19824
21,381,2950,399052,0,0,VILLAGE,Badabhuindal,Rural,288,1316,674,642,155,90,65,180,96,84,160,77,83,950,523,427,366,151,215,495,365,130,249,239,10,44,44,0,33,33,0,59,58,1,113,104,9,246,126,120,0,0,0,98,77,21,129,35,94,19,14,5,239,125,114,0,0,0,91,76,15,129,35,94,19,14,5,7,1,6,0,0,0,7,1,6,0,0,0,0,0,0,821,309,512,,Found,At row ...19825
21,381,2950,399053,0,0,VILLAGE,Badabhuindesh,Rural,200,956,504,452,96,59,37,181,99,82,0,0,0,756,414,342,200,90,110,364,275,89,163,160,3,66,65,1,29,29,0,20,20,0,48,46,2,201,115,86,0,0,0,4,4,0,167,85,82,30,26,4,180,108,72,0,0,0,4,4,0,148,80,68,28,24,4,21,7,14,0,0,0,0,0,0,19,5,14,2,2,0,592,229,363,,Found,At row ...19826
21,381,2950,399054,0,0,VILLAGE,Jagiapada,Rural,222,1001,527,474,97,56,41,86,44,42,0,0,0,804,455,349,197,72,125,373,284,89,309,261,48,18,16,2,133,118,15,64,42,22,94,85,9,64,23,41,7,7,0,22,13,9,32,2,30,3,1,2,40,14,26,5,5,0,13,6,7,19,2,17,3,1,2,24,9,15,2,2,0,9,7,2,13,0,13,0,0,0,628,243,385,,Found,At row ...19827
21,381,2950,399055,0,0,VILLAGE,Raghunathpur Patana,Rural,174,749,381,368,76,43,33,179,89,90,0,0,0,535,286,249,214,95,119,291,201,90,240,194,46,3,3,0,76,71,5,70,40,30,91,80,11,51,7,44,0,0,0,30,2,28,18,3,15,3,2,1,44,4,40,0,0,0,30,2,28,11,0,11,3,2,1,7,3,4,0,0,0,0,0,0,7,3,4,0,0,0,458,180,278,,Found,At row ...19828
21,381,2950,399056,0,0,VILLAGE,Gopiballavapur,Rural,56,245,122,123,25,10,15,57,30,27,0,0,0,196,109,87,49,13,36,86,72,14,49,46,3,12,12,0,21,21,0,0,0,0,16,13,3,37,26,11,0,0,0,2,2,0,12,4,8,23,20,3,37,26,11,0,0,0,2,2,0,12,4,8,23,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,50,109,,Found,At row ...19829
21,381,2950,399058,0,0,VILLAGE,Mahidharpur,Rural,73,338,180,158,37,17,20,26,16,10,0,0,0,258,146,112,80,34,46,109,100,9,79,76,3,42,42,0,9,8,1,0,0,0,28,26,2,30,24,6,0,0,0,17,14,3,3,2,1,10,8,2,19,16,3,0,0,0,9,7,2,2,2,0,8,7,1,11,8,3,0,0,0,8,7,1,1,0,1,2,1,1,229,80,149,,Found,At row ...19831
21,381,2950,399059,0,0,VILLAGE,Radhadarsanpur,Rural,86,449,238,211,33,18,15,55,24,31,0,0,0,388,211,177,61,27,34,113,104,9,107,99,8,4,4,0,2,2,0,0,0,0,101,93,8,6,5,1,1,1,0,0,0,0,0,0,0,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,336,134,202,,Found,At row ...19832
21,381,2950,399060,0,0,VILLAGE,Haripriyapur,Rural,2,7,5,2,0,0,0,0,0,0,0,0,0,6,5,1,1,0,1,4,4,0,3,3,0,1,1,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,,Found,At row ...19833
21,381,2950,399061,0,0,VILLAGE,Radhakesabpur,Rural,24,120,64,56,18,8,10,2,1,1,0,0,0,90,52,38,30,12,18,38,36,2,28,26,2,15,15,0,0,0,0,0,0,0,13,11,2,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,28,54,,Found,At row ...19834
21,381,2950,399062,0,0,VILLAGE,Laxminarayanpur,Rural,121,522,266,256,56,24,32,19,6,13,167,82,85,392,222,170,130,44,86,159,147,12,116,115,1,68,68,0,1,1,0,0,0,0,47,46,1,43,32,11,0,0,0,40,30,10,1,0,1,2,2,0,42,31,11,0,0,0,40,30,10,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,363,119,244,,Found,At row ...19835
21,381,2950,399063,0,0,VILLAGE,Radhamohanpur,Rural,56,286,155,131,27,16,11,0,0,0,0,0,0,225,128,97,61,27,34,92,87,5,70,68,2,55,54,1,0,0,0,0,0,0,15,14,1,22,19,3,2,2,0,17,15,2,1,0,1,2,2,0,18,16,2,2,2,0,14,12,2,0,0,0,2,2,0,4,3,1,0,0,0,3,3,0,1,0,1,0,0,0,194,68,126,,Found,At row ...19836
21,381,2950,399064,0,0,VILLAGE,Radhaballaavapur,Rural,176,852,457,395,86,51,35,120,55,65,0,0,0,685,378,307,167,79,88,498,286,212,213,199,14,23,22,1,99,97,2,8,7,1,83,73,10,285,87,198,1,0,1,281,86,195,2,0,2,1,1,0,33,16,17,1,0,1,29,15,14,2,0,2,1,1,0,252,71,181,0,0,0,252,71,181,0,0,0,0,0,0,354,171,183,,Found,At row ...19837
21,381,2950,399065,0,0,VILLAGE,Radhagobindapur,Rural,480,2301,1183,1118,225,124,101,214,103,111,133,65,68,1902,1007,895,399,176,223,645,574,71,608,543,65,97,96,1,89,82,7,5,5,0,417,360,57,37,31,6,1,1,0,26,22,4,1,0,1,9,8,1,36,31,5,1,1,0,25,22,3,1,0,1,9,8,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1656,609,1047,,Found,At row ...19838
21,381,2950,399066,0,0,VILLAGE,Gobindapur,Rural,100,350,184,166,43,23,20,0,0,0,0,0,0,257,143,114,93,41,52,91,90,1,81,80,1,9,9,0,28,28,0,1,1,0,43,42,1,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,94,165,,Found,At row ...19839
21,381,2950,399067,0,0,VILLAGE,Radhaprasanapur,Rural,32,123,57,66,13,5,8,0,0,0,0,0,0,71,34,37,52,23,29,33,33,0,29,29,0,2,2,0,23,23,0,0,0,0,4,4,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,24,66,,Found,At row ...19840
21,381,2950,399068,0,0,VILLAGE,Radhamadhabpur,Rural,88,403,206,197,47,23,24,47,22,25,0,0,0,315,175,140,88,31,57,96,92,4,93,89,4,15,15,0,54,53,1,0,0,0,24,21,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,114,193,,Found,At row ...19841
21,381,2950,399069,0,0,VILLAGE,Dhaipur,Rural,285,1416,734,682,166,95,71,68,37,31,0,0,0,1088,581,507,328,153,175,512,378,134,316,303,13,97,97,0,88,85,3,2,2,0,129,119,10,196,75,121,96,10,86,90,56,34,0,0,0,10,9,1,85,71,14,22,10,12,54,52,2,0,0,0,9,9,0,111,4,107,74,0,74,36,4,32,0,0,0,1,0,1,904,356,548,,Found,At row ...19842
21,381,2950,399071,0,0,VILLAGE,Gadadharpur,Rural,113,503,252,251,65,32,33,0,0,0,27,12,15,368,203,165,135,49,86,142,133,9,129,122,7,83,83,0,26,23,3,2,2,0,18,14,4,13,11,2,1,1,0,6,6,0,3,2,1,3,2,1,11,10,1,1,1,0,6,6,0,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,361,119,242,,Found,At row ...19844
21,381,2950,399074,0,0,VILLAGE,Somanathpur,Rural,49,276,140,136,35,18,17,0,0,0,0,0,0,203,110,93,73,30,43,77,76,1,65,64,1,24,24,0,30,30,0,0,0,0,11,10,1,12,12,0,1,1,0,10,10,0,0,0,0,1,1,0,10,10,0,1,1,0,8,8,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,199,64,135,,Found,At row ...19847
21,381,2950,399075,0,0,VILLAGE,Banakhandi,Rural,44,213,111,102,32,16,16,0,0,0,0,0,0,164,90,74,49,21,28,55,52,3,30,29,1,7,7,0,11,11,0,0,0,0,12,11,1,25,23,2,1,0,1,22,21,1,0,0,0,2,2,0,17,16,1,1,0,1,14,14,0,0,0,0,2,2,0,8,7,1,0,0,0,8,7,1,0,0,0,0,0,0,158,59,99,,Found,At row ...19848
21,381,2950,399076,0,0,VILLAGE,Bentapada,Rural,483,2153,1085,1068,287,162,125,366,184,182,479,237,242,1463,778,685,690,307,383,741,585,156,706,575,131,83,82,1,430,321,109,38,35,3,155,137,18,35,10,25,6,3,3,0,0,0,1,1,0,28,6,22,21,6,15,3,1,2,0,0,0,1,1,0,17,4,13,14,4,10,3,2,1,0,0,0,0,0,0,11,2,9,1412,500,912,,Found,At row ...19849
21,381,2950,399077,0,0,VILLAGE,Radhakantapatna,Rural,51,230,115,115,24,10,14,56,20,36,0,0,0,188,102,86,42,13,29,56,55,1,31,30,1,2,2,0,8,8,0,2,2,0,19,18,1,25,25,0,3,3,0,12,12,0,0,0,0,10,10,0,12,12,0,3,3,0,6,6,0,0,0,0,3,3,0,13,13,0,0,0,0,6,6,0,0,0,0,7,7,0,174,60,114,,Found,At row ...19850
21,381,2950,399078,0,0,VILLAGE,Dhanurjoyapur,Rural,190,929,469,460,128,70,58,252,119,133,0,0,0,659,364,295,270,105,165,249,234,15,243,231,12,14,13,1,102,100,2,13,11,2,114,107,7,6,3,3,0,0,0,1,1,0,1,0,1,4,2,2,3,2,1,0,0,0,1,1,0,0,0,0,2,1,1,3,1,2,0,0,0,0,0,0,1,0,1,2,1,1,680,235,445,,Found,At row ...19851
21,381,2950,399079,0,0,VILLAGE,Karikol,Rural,209,1084,551,533,140,75,65,344,172,172,10,3,7,902,474,428,182,77,105,386,321,65,319,304,15,76,75,1,132,127,5,2,2,0,109,100,9,67,17,50,18,8,10,44,5,39,0,0,0,5,4,1,67,17,50,18,8,10,44,5,39,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,230,468,,Found,At row ...19852
21,381,2950,399080,0,0,VILLAGE,Joranda,Rural,251,1300,669,631,109,68,41,267,131,136,3,2,1,1060,570,490,240,99,141,504,390,114,129,101,28,6,5,1,0,0,0,7,6,1,116,90,26,375,289,86,67,61,6,169,101,68,14,14,0,125,113,12,270,229,41,61,58,3,77,51,26,11,11,0,121,109,12,105,60,45,6,3,3,92,50,42,3,3,0,4,4,0,796,279,517,,Found,At row ...19853
21,381,2950,399081,0,0,VILLAGE,Indipur,Rural,41,161,79,82,10,6,4,0,0,0,0,0,0,134,67,67,27,12,15,45,42,3,45,42,3,11,11,0,8,7,1,0,0,0,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,37,79,,Found,At row ...19854
21,381,2950,399082,0,0,VILLAGE,Paikarapur,Rural,121,510,264,246,54,24,30,60,33,27,162,83,79,331,187,144,179,77,102,157,122,35,150,116,34,16,16,0,96,67,29,1,1,0,37,32,5,7,6,1,2,2,0,5,4,1,0,0,0,0,0,0,7,6,1,2,2,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,142,211,,Found,At row ...19855
21,381,2950,399083,0,0,VILLAGE,Gopinathapur,Rural,147,746,394,352,62,32,30,72,37,35,0,0,0,603,341,262,143,53,90,356,221,135,74,69,5,7,7,0,13,12,1,9,8,1,45,42,3,282,152,130,26,26,0,109,80,29,40,23,17,107,23,84,270,146,124,26,26,0,104,78,26,35,19,16,105,23,82,12,6,6,0,0,0,5,2,3,5,4,1,2,0,2,390,173,217,,Found,At row ...19856
21,381,2950,399084,0,0,VILLAGE,Iswara,Rural,116,500,264,236,51,31,20,56,24,32,0,0,0,379,214,165,121,50,71,187,158,29,181,156,25,72,70,2,45,26,19,16,15,1,48,45,3,6,2,4,0,0,0,4,0,4,0,0,0,2,2,0,5,2,3,0,0,0,3,0,3,0,0,0,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,313,106,207,,Found,At row ...19857
21,381,2950,399085,0,0,VILLAGE,Dorada,Rural,255,1140,579,561,143,80,63,217,107,110,2,2,0,786,417,369,354,162,192,407,343,64,391,336,55,106,106,0,126,90,36,38,38,0,121,102,19,16,7,9,1,1,0,6,2,4,4,3,1,5,1,4,12,6,6,1,1,0,5,2,3,3,3,0,3,0,3,4,1,3,0,0,0,1,0,1,1,0,1,2,1,1,733,236,497,,Found,At row ...19858
21,381,2950,399086,0,0,VILLAGE,Chunapada,Rural,80,338,183,155,29,16,13,24,9,15,0,0,0,277,160,117,61,23,38,116,111,5,79,76,3,54,54,0,7,7,0,1,1,0,17,14,3,37,35,2,2,1,1,31,30,1,0,0,0,4,4,0,37,35,2,2,1,1,31,30,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,72,150,,Found,At row ...19859
21,381,2950,399087,0,0,VILLAGE,Tarasingha,Rural,88,392,198,194,37,20,17,0,0,0,129,67,62,319,167,152,73,31,42,105,97,8,63,60,3,26,26,0,24,24,0,1,0,1,12,10,2,42,37,5,0,0,0,37,33,4,0,0,0,5,4,1,39,35,4,0,0,0,36,32,4,0,0,0,3,3,0,3,2,1,0,0,0,1,1,0,0,0,0,2,1,1,287,101,186,,Found,At row ...19860
21,381,2950,399088,0,0,VILLAGE,Gundichapur,Rural,146,653,334,319,74,35,39,154,76,78,142,74,68,494,270,224,159,64,95,274,210,64,242,197,45,37,36,1,82,53,29,8,7,1,115,101,14,32,13,19,11,5,6,9,3,6,3,3,0,9,2,7,19,9,10,6,3,3,4,1,3,3,3,0,6,2,4,13,4,9,5,2,3,5,2,3,0,0,0,3,0,3,379,124,255,,Found,At row ...19861
21,381,2950,399089,0,0,VILLAGE,Kulailo,Rural,286,1293,639,654,115,63,52,253,129,124,107,46,61,953,496,457,340,143,197,400,360,40,386,352,34,50,45,5,93,84,9,11,10,1,232,213,19,14,8,6,1,0,1,5,2,3,1,1,0,7,5,2,8,4,4,1,0,1,2,0,2,0,0,0,5,4,1,6,4,2,0,0,0,3,2,1,1,1,0,2,1,1,893,279,614,,Found,At row ...19862
21,381,2950,399090,0,0,VILLAGE,Talagada,Rural,190,823,415,408,109,57,52,293,155,138,0,0,0,525,288,237,298,127,171,264,223,41,224,211,13,21,21,0,110,105,5,0,0,0,93,85,8,40,12,28,0,0,0,32,8,24,0,0,0,8,4,4,23,7,16,0,0,0,20,5,15,0,0,0,3,2,1,17,5,12,0,0,0,12,3,9,0,0,0,5,2,3,559,192,367,,Found,At row ...19863
21,381,2950,399091,0,0,VILLAGE,Silapat,Rural,129,550,272,278,81,41,40,171,91,80,53,26,27,408,213,195,142,59,83,378,187,191,109,104,5,4,4,0,44,42,2,14,14,0,47,44,3,269,83,186,3,2,1,91,42,49,2,0,2,173,39,134,232,74,158,2,2,0,62,36,26,2,0,2,166,36,130,37,9,28,1,0,1,29,6,23,0,0,0,7,3,4,172,85,87,,Found,At row ...19864
21,381,2950,399092,0,0,VILLAGE,Udayapurdala,Rural,52,203,100,103,25,14,11,0,0,0,0,0,0,163,82,81,40,18,22,126,70,56,50,47,3,0,0,0,28,28,0,1,0,1,21,19,2,76,23,53,0,0,0,1,1,0,1,1,0,74,21,53,74,22,52,0,0,0,1,1,0,1,1,0,72,20,52,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,77,30,47,,Found,At row ...19865
21,381,2950,399093,0,0,VILLAGE,Udayapurdesh,Rural,82,380,198,182,29,18,11,62,33,29,0,0,0,299,165,134,81,33,48,237,131,106,40,38,2,2,2,0,12,12,0,1,1,0,25,23,2,197,93,104,0,0,0,1,1,0,6,4,2,190,88,102,153,83,70,0,0,0,1,1,0,6,4,2,146,78,68,44,10,34,0,0,0,0,0,0,0,0,0,44,10,34,143,67,76,,Found,At row ...19866
21,381,2950,399094,0,0,VILLAGE,Karakamal,Rural,69,300,147,153,32,13,19,0,0,0,0,0,0,252,129,123,48,18,30,112,102,10,85,78,7,34,33,1,6,6,0,5,4,1,40,35,5,27,24,3,16,14,2,4,4,0,3,2,1,4,4,0,27,24,3,16,14,2,4,4,0,3,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,45,143,,Found,At row ...19867
21,381,2950,399095,0,0,VILLAGE,Nauratha,Rural,42,180,97,83,26,15,11,33,20,13,0,0,0,150,80,70,30,17,13,58,52,6,55,49,6,8,8,0,13,8,5,0,0,0,34,33,1,3,3,0,0,0,0,0,0,0,1,1,0,2,2,0,3,3,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,45,77,,Found,At row ...19868
21,381,2950,399096,0,0,VILLAGE,Gajaamba,Rural,77,339,177,162,35,18,17,171,93,78,0,0,0,273,150,123,66,27,39,109,101,8,102,98,4,29,28,1,50,49,1,0,0,0,23,21,2,7,3,4,0,0,0,0,0,0,0,0,0,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,76,154,,Found,At row ...19869
21,381,2950,399097,0,0,VILLAGE,Tentulia,Rural,51,218,112,106,16,7,9,0,0,0,0,0,0,181,100,81,37,12,25,63,61,2,63,61,2,33,32,1,19,18,1,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,51,104,,Found,At row ...19870
21,381,2950,399098,0,0,VILLAGE,Patalinga,Rural,29,144,77,67,13,5,8,7,3,4,0,0,0,127,69,58,17,8,9,49,47,2,48,46,2,22,20,2,4,4,0,0,0,0,22,22,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,30,65,,Found,At row ...19871
21,381,2950,399099,0,0,VILLAGE,Birijinga,Rural,3,16,8,8,2,1,1,16,8,8,0,0,0,11,7,4,5,1,4,5,5,0,5,5,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,,Found,At row ...19872
21,381,2950,399101,0,0,VILLAGE,Gaurangapur,Rural,40,199,104,95,17,8,9,14,7,7,0,0,0,170,92,78,29,12,17,53,52,1,52,51,1,34,34,0,5,5,0,0,0,0,13,12,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,52,94,,Found,At row ...19874
21,381,2950,399102,0,0,VILLAGE,Bailo,Rural,158,695,365,330,69,39,30,218,123,95,91,45,46,531,309,222,164,56,108,352,224,128,177,163,14,68,68,0,32,29,3,11,8,3,66,58,8,175,61,114,6,6,0,134,37,97,13,3,10,22,15,7,114,45,69,5,5,0,88,25,63,4,2,2,17,13,4,61,16,45,1,1,0,46,12,34,9,1,8,5,2,3,343,141,202,,Found,At row ...19875
21,381,2950,399103,0,0,VILLAGE,Tarading,Rural,293,1512,764,748,167,84,83,546,272,274,0,0,0,1129,614,515,383,150,233,480,429,51,216,203,13,82,82,0,1,1,0,9,9,0,124,111,13,264,226,38,2,1,1,248,214,34,1,1,0,13,10,3,263,226,37,1,1,0,248,214,34,1,1,0,13,10,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1032,335,697,,Found,At row ...19876
21,381,2950,399104,0,0,VILLAGE,Haridagahir,Rural,68,296,162,134,16,6,10,18,8,10,0,0,0,252,146,106,44,16,28,211,127,84,111,103,8,72,70,2,25,21,4,3,2,1,11,10,1,100,24,76,67,16,51,33,8,25,0,0,0,0,0,0,100,24,76,67,16,51,33,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,35,50,,Found,At row ...19877
21,381,2950,399105,0,0,VILLAGE,Haripur,Rural,73,318,164,154,42,16,26,56,29,27,0,0,0,255,146,109,63,18,45,216,117,99,118,99,19,44,43,1,53,37,16,2,2,0,19,17,2,98,18,80,8,4,4,86,14,72,0,0,0,4,0,4,98,18,80,8,4,4,86,14,72,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,47,55,,Found,At row ...19878
21,381,2950,399106,0,0,VILLAGE,Parsurampur,Rural,262,997,518,479,95,56,39,130,72,58,75,38,37,811,431,380,186,87,99,349,326,23,245,230,15,156,156,0,60,49,11,0,0,0,29,25,4,104,96,8,10,10,0,93,86,7,0,0,0,1,0,1,91,84,7,9,9,0,81,75,6,0,0,0,1,0,1,13,12,1,1,1,0,12,11,1,0,0,0,0,0,0,648,192,456,,Found,At row ...19879
21,381,2950,399107,0,0,VILLAGE,Dahisara,Rural,232,1033,543,490,106,63,43,114,57,57,273,138,135,835,459,376,198,84,114,481,329,152,329,295,34,65,64,1,210,183,27,0,0,0,54,48,6,152,34,118,5,4,1,141,24,117,0,0,0,6,6,0,129,29,100,4,4,0,119,19,100,0,0,0,6,6,0,23,5,18,1,0,1,22,5,17,0,0,0,0,0,0,552,214,338,,Found,At row ...19880
21,381,2950,399110,0,0,VILLAGE,Tailamal,Rural,62,313,155,158,29,13,16,0,0,0,0,0,0,266,135,131,47,20,27,82,78,4,81,77,4,77,73,4,0,0,0,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,77,154,,Found,At row ...19883
21,381,2950,399111,0,0,VILLAGE,Balipada,Rural,101,422,213,209,71,39,32,0,0,0,0,0,0,321,161,160,101,52,49,125,117,8,117,114,3,94,93,1,4,4,0,1,1,0,18,16,2,8,3,5,1,0,1,0,0,0,0,0,0,7,3,4,8,3,5,1,0,1,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,96,201,,Found,At row ...19884
21,381,2950,399112,0,0,VILLAGE,Rajanagar,Rural,574,2261,1158,1103,246,125,121,190,94,96,291,144,147,1633,878,755,628,280,348,1293,734,559,277,257,20,103,102,1,64,53,11,7,7,0,103,95,8,1016,477,539,12,5,7,991,461,530,0,0,0,13,11,2,77,27,50,7,2,5,61,16,45,0,0,0,9,9,0,939,450,489,5,3,2,930,445,485,0,0,0,4,2,2,968,424,544,,Found,At row ...19885
21,381,2950,399113,0,0,VILLAGE,Gariapat,Rural,67,278,153,125,31,18,13,0,0,0,0,0,0,192,114,78,86,39,47,182,99,83,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,178,96,82,0,0,0,178,96,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,96,82,0,0,0,178,96,82,0,0,0,0,0,0,96,54,42,,Found,At row ...19886
21,381,2950,399114,0,0,VILLAGE,Betakholi,Rural,37,182,95,87,20,11,9,0,0,0,0,0,0,142,76,66,40,19,21,90,52,38,60,44,16,38,35,3,14,7,7,1,1,0,7,1,6,30,8,22,12,5,7,16,3,13,0,0,0,2,0,2,20,5,15,9,4,5,10,1,9,0,0,0,1,0,1,10,3,7,3,1,2,6,2,4,0,0,0,1,0,1,92,43,49,,Found,At row ...19887
